content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n3.vocab.0001,N3,性格,せいかく,{性格|せい|かく},세에카쿠,noun,-,-,성격,기질,{兄|あに}とわたしは{性格|せいかく}が{全|まった}く{違|ちが}います。,형과 저는 성격이 완전히 달라요.,jlpt.n3.vocab.0001.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「自分と家族」 자기소개에서 경험·성격을 곁들여 말하기 / ②빈도 zipf 4.77 / 내용어 919위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0150,N3,翻訳,ほんやく,{翻訳|ほん|やく},혼야쿠,noun,suru_noun,vt,번역,-,この{本|ほん}は{韓国語|かん|こく|ご}に{翻訳|ほんやく}されています。,이 책은 한국어로 번역돼 있어요.,jlpt.n3.vocab.0150.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 언어·문화에 관한 정보를 주고받기 / ②빈도 zipf 4.61 / 내용어 1412위(모집단 80726); Tanos교차: N4 분류 — 우리 N4 400 미수록 잔여분을 N3으로 흡수
jlpt.n3.vocab.0151,N3,話し合う,はなしあう,{話|はな}し{合|あ}う,하나시아우,verb,g1,vi,서로 이야기하다,의논하다,{行|い}き{先|さき}についてみんなで{話|はな}し{合|あ}いました。,행선지에 대해 다 같이 의논했어요.,jlpt.n3.vocab.0151.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 의견을 내고 조정하며 이야기 나누기 / ②빈도 zipf 3.95 / 내용어 5382위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0152,N3,敬語,けいご,{敬語|けい|ご},케에고,noun,-,-,경어,높임말,{敬語|けいご}の{使|つか}い{分|わ}けはまだ{難|むずか}しいです。,경어를 가려 쓰는 건 아직 어려워요.,jlpt.n3.vocab.0152.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 생활 속 언어 사용 설명을 듣고 이해하기 / ②빈도 zipf 3.58 / 내용어 9446위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0153,N3,方言,ほうげん,{方言|ほう|げん},호오겐,noun,-,-,방언,사투리,この{地方|ちほう}の{方言|ほうげん}は{聞|き}き{取|と}りにくいです。,이 지방 사투리는 알아듣기 어려워요.,jlpt.n3.vocab.0153.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 이문화 체험의 일과 감상을 말하기 / ②빈도 zipf 3.91 / 내용어 5677위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0154,N3,表す,あらわす,{表|あらわ}す,아라와스,verb,g1,vt,나타내다,표현하다,この{言葉|ことば}は{感謝|かんしゃ}の{気持|きも}ちを{表|あらわ}します。,이 말은 감사의 마음을 나타내요.,jlpt.n3.vocab.0154.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 좋아하는 시·격언의 소개문을 쓰기 / ②빈도 zipf 4.58 / 내용어 1534위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0155,N3,交流,こうりゅう,{交流|こう|りゅう},코오류우,noun,suru_noun,vi,교류,-,いろいろな{国|くに}の{人|ひと}と{交流|こうりゅう}できて{楽|たの}しかったです。,여러 나라 사람과 교류할 수 있어서 즐거웠어요.,jlpt.n3.vocab.0155.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 교류 행사의 감상을 서로 말하기 / ②빈도 zipf 4.63 / 내용어 1343위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0156,N3,体験,たいけん,{体験|たい|けん},타이켄,noun,suru_noun,vt,체험,-,{異文化|い|ぶん|か}{体験|たいけん}をブログに{書|か}きました。,이문화 체험을 블로그에 썼어요.,jlpt.n3.vocab.0156.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 이문화 체험의 일과 감상을 블로그에 쓰기 / ②빈도 zipf 4.79 / 내용어 866위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0157,N3,通じる,つうじる,{通|つう}じる,츠우지루,verb,g2,vi,통하다,통용되다,{英語|えいご}なら どこでも{通|つう}じるとは{限|かぎ}りません。,영어라면 어디서든 통한다고는 할 수 없어요.,jlpt.n3.vocab.0157.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 언어 사용에 관한 자기 생각을 말하기 / ②빈도 zipf 3.93 / 내용어 5542위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0158,N3,訳す,やくす,{訳|やく}す,야쿠스,verb,g1,vt,번역하다,옮기다,この{台詞|せりふ}は{訳|やく}しにくいです。,이 대사는 번역하기 어려워요.,jlpt.n3.vocab.0158.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 만화 대사·줄거리를 설명하기 / ②빈도 zipf 3.80 / 내용어 6818위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0159,N3,伝わる,つたわる,{伝|つた}わる,츠타와루,verb,g1,vi,전해지다,전달되다,{気持|きも}ちがちゃんと{伝|つた}わってうれしかったです。,마음이 제대로 전해져서 기뻤어요.,jlpt.n3.vocab.0159.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 감사의 마음을 담은 편지를 읽고 이해하기 / ②빈도 zipf 4.59 / 내용어 1490위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0160,N3,主張,しゅちょう,{主張|しゅ|ちょう},슈초오,noun,suru_noun,vt,주장,-,{短|みじか}くて{主張|しゅちょう}がはっきりしている{文章|ぶんしょう}です。,짧고 주장이 분명한 글이에요.,jlpt.n3.vocab.0160.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 주장이 뚜렷한 리뷰를 읽고 요점 이해하기 / ②빈도 zipf 4.81 / 내용어 822위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0161,N3,独特,どくとく,{独特|どく|とく},도쿠토쿠,na_adj,na_adj,-,독특함,특유함,この{地方|ちほう}には{独特|どくとく}の{作法|さほう}があります。,이 지방에는 독특한 예법이 있어요.,jlpt.n3.vocab.0161.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 이문화의 차이를 자세히 설명하기 / ②빈도 zipf 4.23 / 내용어 3226위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0162,N3,互いに,たがいに,{互|たが}いに,타가이니,adv,-,-,서로,상호 간에,{互|たが}いに{文化|ぶんか}を{紹介|しょうかい}し{合|あ}いました。,서로 문화를 소개해 줬어요.,jlpt.n3.vocab.0162.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「言語と文化」 교류 자리에서 서로 감상을 말하기 / ②빈도 zipf 4.13 / 순위표 밖; Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0163,N3,職場,しょくば,{職場|しょく|ば},쇼쿠바,noun,-,-,직장,일터,{職場|しょくば}のイベントのポスターを{作|つく}っています。,직장 행사 포스터를 만들고 있어요.,jlpt.n3.vocab.0163.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 직장 행사 포스터의 내용을 설명하고 점검 의뢰하기 / ②빈도 zipf 4.66 / 내용어 1259위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0164,N3,就職,しゅうしょく,{就職|しゅう|しょく},슈우쇼쿠,noun,suru_noun,vi,취직,-,{来年|らいねん}{就職|しゅうしょく}する{予定|よてい}です。,내년에 취직할 예정이에요.,jlpt.n3.vocab.0164.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 자기소개에서 앞으로의 희망을 말하기 / ②빈도 zipf 4.49 / 내용어 1900위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0165,N3,面接,めんせつ,{面接|めん|せつ},멘세츠,noun,suru_noun,vi,면접,-,{面接|めんせつ}でどんなことを{聞|き}かれましたか。,면접에서 어떤 걸 질문받았어요?,jlpt.n3.vocab.0165.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 취직에 관한 자세한 정보를 주고받기 / ②빈도 zipf 4.33 / 내용어 2694위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0166,N3,出張,しゅっちょう,{出張|しゅっ|ちょう},슛초오,noun,suru_noun,vi,출장,-,{来週|らいしゅう}{大阪|おお|さか}に{出張|しゅっちょう}します。,다음 주에 오사카로 출장 가요.,jlpt.n3.vocab.0166.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 업무 예정의 정보를 주고받기 / ②빈도 zipf 4.14 / 내용어 3836위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0167,N3,残業,ざんぎょう,{残業|ざん|ぎょう},장교오,noun,suru_noun,vi,야근,잔업,{今日|きょう}は{残業|ざんぎょう}しなくてもよさそうです。,오늘은 야근 안 해도 될 것 같아요.,jlpt.n3.vocab.0167.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 직장 근황을 자세히 전하기 / ②빈도 zipf 4.32 / 내용어 2742위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0168,N3,担当,たんとう,{担当|たん|とう},탄토오,noun,suru_noun,vt,담당,-,{担当|たんとう}の{者|もの}にすぐ{確|たし}かめさせます。,담당자에게 바로 확인시키겠습니다.,jlpt.n3.vocab.0168.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 담당자로서 클레임에 응대하기 / ②빈도 zipf 5.00 / 내용어 495위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0169,N3,責任,せきにん,{責任|せき|にん},세키닌,noun,-,-,책임,-,この{件|けん}の{責任|せきにん}はこちらにあります。,이 건의 책임은 저희에게 있어요.,jlpt.n3.vocab.0169.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 고객 불만을 이해하고 사과하기 / ②빈도 zipf 5.05 / 내용어 419위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0170,N3,報告,ほうこく,{報告|ほう|こく},호오코쿠,noun,suru_noun,vt,보고,-,{出張|しゅっちょう}の{報告|ほうこく}を{書|か}かなければなりません。,출장 보고를 써야 해요.,jlpt.n3.vocab.0170.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 출장 보고 문서를 어느 정도 자세히 쓰기 / ②빈도 zipf 5.03 / 내용어 448위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0171,N3,提案,ていあん,{提案|てい|あん},테에안,noun,suru_noun,vt,제안,-,{会議|かいぎ}で{改善|かい|ぜん}の{提案|ていあん}をしました。,회의에서 개선 제안을 했어요.,jlpt.n3.vocab.0171.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 회의에서 과제와 개선안을 말하기 / ②빈도 zipf 4.77 / 내용어 920위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0172,N3,打ち合わせ,うちあわせ,{打|う}ち{合|あ}わせ,우치아와세,noun,suru_noun,vi,사전 협의,미팅,あしたの{打|う}ち{合|あ}わせは{三時|さん|じ}からです。,내일 미팅은 3시부터예요.,jlpt.n3.vocab.0172.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 업무 일정 정보를 주고받기 / ②빈도 zipf 3.82 / 내용어 6591위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0173,N3,資料,しりょう,{資料|し|りょう},시료오,noun,-,-,자료,-,{会議|かいぎ}の{資料|しりょう}をコピーしておきます。,회의 자료를 복사해 둘게요.,jlpt.n3.vocab.0173.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 회의 의제·개요를 확인하기 / ②빈도 zipf 4.67 / 내용어 1226위(모집단 80726); Tanos교차: N2 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0174,N3,書類,しょるい,{書類|しょ|るい},쇼루이,noun,-,-,서류,-,{書類|しょるい}に{書|か}き{漏|も}れがありました。,서류에 빠뜨린 곳이 있었어요.,jlpt.n3.vocab.0174.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 제출 서류의 문제 지적을 이해하고 확인하기 / ②빈도 zipf 4.44 / 내용어 2121위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0175,N3,契約,けいやく,{契約|けい|やく},케에야쿠,noun,suru_noun,vt,계약,-,{契約|けいやく}の{内容|ないよう}をよく{読|よ}んでください。,계약 내용을 잘 읽어 주세요.,jlpt.n3.vocab.0175.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 업무 서류의 요점을 이해하기 / ②빈도 zipf 5.05 / 내용어 413위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0176,N3,任せる,まかせる,{任|まか}せる,마카세루,verb,g2,vt,맡기다,위임하다,この{仕事|しごと}は{若|わか}い{人|ひと}に{任|まか}せてみます。,이 일은 젊은 사람에게 맡겨 볼게요.,jlpt.n3.vocab.0176.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 업무 분담을 설명하고 의뢰하기 / ②빈도 zipf 4.70 / 내용어 1126위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0177,N3,経営,けいえい,{経営|けい|えい},케에에에,noun,suru_noun,vt,경영,-,{兄|あに}は{小|ちい}さな{店|みせ}を{経営|けいえい}しています。,형은 작은 가게를 경영하고 있어요.,jlpt.n3.vocab.0177.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 일·직업에 관한 자세한 정보를 주고받기 / ②빈도 zipf 4.92 / 내용어 634위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0178,N3,雇う,やとう,{雇|やと}う,야토우,verb,g1,vt,고용하다,쓰다,{忙|いそが}しい{時期|じき}だけ{人|ひと}を{雇|やと}っています。,바쁜 시기에만 사람을 쓰고 있어요.,jlpt.n3.vocab.0178.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 일·직업에 관한 자세한 정보를 주고받기 / ②빈도 zipf 4.24 / 내용어 3194위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0179,N3,同僚,どうりょう,{同僚|どう|りょう},도오료오,noun,-,-,동료,-,{同僚|どうりょう}に{交通|こうつう}{機関|き|かん}の{使|つか}い{方|かた}を{説明|せつめい}しました。,동료에게 교통기관 이용법을 설명했어요.,jlpt.n3.vocab.0179.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 부임해 온 동료에게 이용법을 설명하기 / ②빈도 zipf 4.48 / 내용어 1950위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0180,N3,上司,じょうし,{上司|じょう|し},조오시,noun,-,-,상사,-,{上司|じょうし}に{報告|ほうこく}してから{決|き}めます。,상사에게 보고하고 나서 정할게요.,jlpt.n3.vocab.0180.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 직장 절차의 정보를 주고받기 / ②빈도 zipf 4.57 / 내용어 1543위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0181,N3,関わる,かかわる,{関|かか}わる,카카와루,verb,g1,vi,관계되다,관여하다,この{仕事|しごと}には{多|おお}くの{人|ひと}が{関|かか}わっています。,이 일에는 많은 사람이 관여하고 있어요.,jlpt.n3.vocab.0181.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 업무 관계자와 진행 상황을 주고받기 / ②빈도 zipf 5.02 / 내용어 478위(모집단 80726); Tanos교차: 전급수 목록밖 — Tanos(구시험 어휘)에 없는 현대어로 판단
jlpt.n3.vocab.0182,N3,正確,せいかく,{正確|せい|かく},세에카쿠,na_adj,na_adj,-,정확함,-,{正確|せいかく}な{数|かず}はあとで{報告|ほうこく}します。,정확한 수는 나중에 보고할게요.,jlpt.n3.vocab.0182.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 사실을 확인해 정확히 전달하기 / ②빈도 zipf 4.63 / 내용어 1351위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0183,N3,退職,たいしょく,{退職|たい|しょく},타이쇼쿠,noun,suru_noun,vi,퇴직,-,{来月|らいげつ}{退職|たいしょく}すると{聞|き}いて{驚|おどろ}きました。,다음 달에 퇴직한다고 들어서 놀랐어요.,jlpt.n3.vocab.0183.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 근황 보고를 듣고 공감을 나타내기 / ②빈도 zipf 4.35 / 내용어 2576위(모집단 80726); Tanos교차: N1 분류(구시험 기준) — 선정축 판단을 우선해 N3 유지
jlpt.n3.vocab.0184,N3,直接,ちょくせつ,{直接|ちょく|せつ},초쿠세츠,adv,-,-,직접,바로,{直接|ちょくせつ}{担当|たんとう}に{聞|き}いたほうが{早|はや}いです。,직접 담당에게 묻는 게 빨라요.,jlpt.n3.vocab.0184.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 문의 경로를 설명하고 전달하기 / ②빈도 zipf 4.86 / 내용어 742위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0185,N3,作業,さぎょう,{作業|さ|ぎょう},사교오,noun,suru_noun,vi,작업,-,{作業|さぎょう}の{手順|てじゅん}をもう{一度|いちど}{確|たし}かめましょう。,작업 순서를 한 번 더 확인합시다.,jlpt.n3.vocab.0185.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 공동 작업 중 세부를 확인하고 지시하기 / ②빈도 zipf 4.91 / 내용어 650위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0186,N3,訓練,くんれん,{訓練|くん|れん},쿤렌,noun,suru_noun,vt,훈련,-,あしたは{防災|ぼう|さい}{訓練|くんれん}があります。,내일은 방재 훈련이 있어요.,jlpt.n3.vocab.0186.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 사내 방재 훈련 안내를 이해하고 전달하기 / ②빈도 zipf 4.67 / 내용어 1225위(모집단 80726); Tanos교차: N3 일치
jlpt.n3.vocab.0187,N3,きちんと,きちんと,きちんと,키친토,adv,-,-,제대로,깔끔히,{資料|しりょう}を きちんと{整理|せい|り}しておきました。,자료를 제대로 정리해 뒀어요.,jlpt.n3.vocab.0187.m4a,ref_only:jfs_cando_b1+corpus_freq,draft,선정축: ①B1「仕事と職業」 작업의 세부를 확인하고 지시하기 / ②빈도 zipf 4.45 / 내용어 2082위(모집단 80726); Tanos교차: N3 일치
